post_id,post_id,text,post_text,shared_text,time,likes,comments,shares
4417930991620407,4417930991620407,الفنان بلطي يغني في قلب العاصمة متنكر في لباس متسول ويرسم الفرحة على وجوه الناس,الفنان بلطي يغني في قلب العاصمة متنكر في لباس متسول ويرسم الفرحة على وجوه الناس,,2021-09-18 20:13:47,4916,218,780
4408523295894510,4408523295894510,"تونسيون قدموا من تطاوين ومن غمراسن ومن البير الأحمر يتحكمون في صناعة الخبز الفرنسي.

SUCCESSFULTUNISIA.COM
تونسيون قدموا من تطاوين ومن غمراسن ومن البير الأحمر يتحكمون في صناعة الخبز الفرنسي. - Successful Tunisia",تونسيون قدموا من تطاوين ومن غمراسن ومن البير الأحمر يتحكمون في صناعة الخبز الفرنسي.,"SUCCESSFULTUNISIA.COM
تونسيون قدموا من تطاوين ومن غمراسن ومن البير الأحمر يتحكمون في صناعة الخبز الفرنسي. - Successful Tunisia",2021-09-15 21:39:52,247,11,22
4408462029233970,4408462029233970,"اللجنة الوطنية الأولمبية وشركة ""أوريدو"" يكرمان البطلين الأولمبيين أحمد أيوب الحفناوي و محمد خليل الجندوبي (صور) - Successful Tunisia

Le Comité national olympique et la compagnie ′′ Ooredoo ′′ honorent les deux héros olympiens Ahmed Ayoub Al-Hafnawi et Mohamed Khalil Al-Jendoubi (photos) - Successful Tunisia

SUCCESSFULTUNISIA.COM
اللجنة الوطنية الأولمبية وشركة ""أوريدو"" يكرمان البطلين الأولمبيين أحمد أيوب الحفناوي و محمد خليل الجندوبي (صور) - Successful Tunisia","اللجنة الوطنية الأولمبية وشركة ""أوريدو"" يكرمان البطلين الأولمبيين أحمد أيوب الحفناوي و محمد خليل الجندوبي (صور) - Successful Tunisia

Le Comité national olympique et la compagnie ′′ Ooredoo ′′ honorent les deux héros olympiens Ahmed Ayoub Al-Hafnawi et Mohamed Khalil Al-Jendoubi (photos) - Successful Tunisia","SUCCESSFULTUNISIA.COM
اللجنة الوطنية الأولمبية وشركة ""أوريدو"" يكرمان البطلين الأولمبيين أحمد أيوب الحفناوي و محمد خليل الجندوبي (صور) - Successful Tunisia",2021-09-15 21:05:54,51,1,0
4408246639255509,4408246639255509,"صورة اليوم 🇹🇳 :
معلمة تونسية تقوم بإنجاز إستمارة تعارف لتلاميذها بأسئلة في غاية الروعة و تخلصنا من اسالة العادة ( مهنة الأب... ) 👍🇹🇳
#تونس_الناجحة","صورة اليوم 🇹🇳 :
معلمة تونسية تقوم بإنجاز إستمارة تعارف لتلاميذها بأسئلة في غاية الروعة و تخلصنا من اسالة العادة ( مهنة الأب... ) 👍🇹🇳
#تونس_الناجحة",,2021-09-15 19:18:34,411,36,211
4408140802599426,4408140802599426,"بمناسبة العودة المدرسية شركة Cofat التابعة لمجمع اللومي تقوم بتويع الادوات المدرسية على ابناء عمالها - Successful Tunisia

SUCCESSFULTUNISIA.COM
بمناسبة العودة المدرسية شركة Cofat التابعة لمجمع اللومي تقوم بتويع الادوات المدرسية على ابناء عمالها - Successful Tunisia",بمناسبة العودة المدرسية شركة Cofat التابعة لمجمع اللومي تقوم بتويع الادوات المدرسية على ابناء عمالها - Successful Tunisia,"SUCCESSFULTUNISIA.COM
بمناسبة العودة المدرسية شركة Cofat التابعة لمجمع اللومي تقوم بتويع الادوات المدرسية على ابناء عمالها - Successful Tunisia",2021-09-15 18:32:38,30,0,2
4407987525948087,4407987525948087,"مدرسة 1 جوان بالقلعة الكبرى تفتح ابوابها اليوم في شكل جديد وانيق وذلك بعد ان قام مجمع الزواري وجمعية المحبة بصيانتها وتجديدها بشكل كامل وتجهيزها باثاث حديث وقاعة اعلامية زذلك بهدف توفر الظروف المناسبة للتلامذة للدراسة 😍👍🇹🇳
المقال على الرابط التالي: https://bit.ly/2VJPx2B
#تونس_الناجحة","مدرسة 1 جوان بالقلعة الكبرى تفتح ابوابها اليوم في شكل جديد وانيق وذلك بعد ان قام مجمع الزواري وجمعية المحبة بصيانتها وتجديدها بشكل كامل وتجهيزها باثاث حديث وقاعة اعلامية زذلك بهدف توفر الظروف المناسبة للتلامذة للدراسة 😍👍🇹🇳
المقال على الرابط التالي: https://bit.ly/2VJPx2B
#تونس_الناجحة",,2021-09-15 17:27:10,228,16,35
4407957155951124,4407957155951124,"le Groupe Zouari et fondation Al Mahaba donnent une nouvelle vie à l’école primaire « 1er juin » à Kalaa kebira Sousse - Successful Tunisia

SUCCESSFULTUNISIA.COM
le Groupe Zouari et fondation Al Mahaba donnent une nouvelle vie à l’école primaire « 1er juin » à Kalaa kebira Sousse - Successful Tunisia",le Groupe Zouari et fondation Al Mahaba donnent une nouvelle vie à l’école primaire « 1er juin » à Kalaa kebira Sousse - Successful Tunisia,"SUCCESSFULTUNISIA.COM
le Groupe Zouari et fondation Al Mahaba donnent une nouvelle vie à l’école primaire « 1er juin » à Kalaa kebira Sousse - Successful Tunisia",2021-09-15 17:14:39,15,1,0
4405534292860077,4405534292860077,"بمناسبة العودة المدرسية شركة Cofat التابعة لمجمع اللومي تقوم بتويع الادوات المدرسية على ابناء عمالها 👍🇹🇳

في اطار دعمها لعمالها بمناسبة العودة المدرسية قامت شركة Cofat التابعة لمجمع اللومي بمناسبة يوم العلمPlus الذي نظمته بتوزيع محفظات وادوات مدرسية على عدد من عمالها.

وكانت شركة Cofat قد قامت خلال الموجة الاخيرة لجائحة الكورونا بالتبرع بكميات هامة من مكثفات الاوكسيجين لدعم جهود مجابهة الوباء.

وتعتبر شركة COFAT التابعة لمجمع اللومي واحدة من اكبر 4 شركات في العالم في مجال تطوير وصناعة الانظمة الالكترونية والكهربائية للسيارات، وهي شركة مصدرة بالكامل، نجحت في كسب ثقة اكبر شركات السيارات في العالم على غرار شركة Volkswagen وVolvoوPeugeotوSeatوOpel وغيرها.
المقال على الرابط التالي: https://bit.ly/3nD2Kpl
#تونس_الناجحة","بمناسبة العودة المدرسية شركة Cofat التابعة لمجمع اللومي تقوم بتويع الادوات المدرسية على ابناء عمالها 👍🇹🇳

في اطار دعمها لعمالها بمناسبة العودة المدرسية قامت شركة Cofat التابعة لمجمع اللومي بمناسبة يوم العلمPlus الذي نظمته بتوزيع محفظات وادوات مدرسية على عدد من عمالها.

وكانت شركة Cofat قد قامت خلال الموجة الاخيرة لجائحة الكورونا بالتبرع بكميات هامة من مكثفات الاوكسيجين لدعم جهود مجابهة الوباء.

وتعتبر شركة COFAT التابعة لمجمع اللومي واحدة من اكبر 4 شركات في العالم في مجال تطوير وصناعة الانظمة الالكترونية والكهربائية للسيارات، وهي شركة مصدرة بالكامل، نجحت في كسب ثقة اكبر شركات السيارات في العالم على غرار شركة Volkswagen وVolvoوPeugeotوSeatوOpel وغيرها.
المقال على الرابط التالي: https://bit.ly/3nD2Kpl
#تونس_الناجحة",,2021-09-14 22:32:50,131,0,7
4405509566195883,4405509566195883,"المدرسة الابتدائية شارع بورقيبة بساقية الزيت سويعات قبيل انطلاق السنة الدراسية😍👍🇹🇳
#تونس_الناجحة

École primaire, rue Bourguiba, à Sakiet Al-Zit quelques heures avant le début de l'année scolaire 😍👍🇹🇳
#تونس_الناجحة","المدرسة الابتدائية شارع بورقيبة بساقية الزيت سويعات قبيل انطلاق السنة الدراسية😍👍🇹🇳
#تونس_الناجحة

École primaire, rue Bourguiba, à Sakiet Al-Zit quelques heures avant le début de l'année scolaire 😍👍🇹🇳
#تونس_الناجحة",,2021-09-14 22:19:22,720,41,140
4405426212870885,4405426212870885,"الشاب غسان بورقيبة يقوم بتزيوق اقسام مدرسة 2 مارس يجرجيس لاستقبال تلامذة السنة الاولى يوم الغد في اجواء طيبة تحببهم في الدراسة 😍👍🇹🇳
#تونس_الناجحة","الشاب غسان بورقيبة يقوم بتزيوق اقسام مدرسة 2 مارس يجرجيس لاستقبال تلامذة السنة الاولى يوم الغد في اجواء طيبة تحببهم في الدراسة 😍👍🇹🇳
#تونس_الناجحة",,2021-09-14 21:33:13,792,44,157
